748.7	538	721.3	575.3
721.3	575.3	698.6	607.5
698.6	607.5	666.5	647.7
666.5	647.7	633.1	683.3
633.1	683.3	601.4	723.1
601.4	723.1	551.7	775.7
551.7	775.7	514.9	816.8
514.9	816.8	463.5	874.4
463.5	874.4	412.5	927.8
412.5	927.8	356.4	976.9
961	490.9	942.1	446.9
942.1	446.9	914.2	398.9
914.2	398.9	898.8	374.8
898.8	374.8	892.2	363.3
860.8	328.5	832	262.5
832	262.5	792.7	186
792.7	186	758.7	128.3
758.7	128.3	733.5	99.8
733.5	99.8	717.1	58.8
631.2	175.2	653.1	179.8
653.1	179.8	677.4	179.4
677.4	179.4	699.5	176.8
699.5	176.8	730.8	176.8
730.8	176.8	774.1	175
609.3	98.8	654.8	117.8
654.8	117.8	688.9	133.1
688.9	133.1	726.9	141.8
610.5	141.6	638.3	139.2
607.3	142.3	610.5	141.6
893.7	275.5	855.9	289.5
855.9	289.5	826.5	299.6
826.5	299.6	788.2	306.7
788.2	306.7	749.2	315.5
749.2	315.5	732.7	317.5
765.9	311.8	790.9	337.2
790.9	337.2	825.4	381.5
825.4	381.5	834.7	398
834.7	398	844.9	408.2
844.9	408.2	862.2	416.5
781.1	327.3	809	336.5
809	336.5	839.8	336.8
839.8	336.8	848.7	336.2
736.9	329.3	701	332.8
701	332.8	664.9	334.5
742.8	345.7	684.6	351.4
684.6	351.4	657.6	359.8
657.6	359.8	616.3	367.3
616.3	367.3	548.6	374.4
548.6	374.4	480.9	381.8
480.9	381.8	449.1	387.2
449.1	387.2	430.7	397.7
430.7	397.7	404.4	417.3
404.4	417.3	397.2	421
405.4	430.5	357.5	450.1
357.5	450.1	325.7	465
325.7	465	282.7	487.3
282.7	487.3	235.8	504.2
235.8	504.2	198.3	508.3
198.3	508.3	172.3	509.6
889.9	367.2	889.1	395
889.1	395	881.3	420.6
881.3	420.6	859.8	456
859.8	456	826.1	508.4
826.1	508.4	799.4	552
799.4	552	774.4	595
774.4	595	752.4	624.1
752.4	624.1	726.7	646.2
717.2	581.1	726.9	590.8
726.9	590.8	746.4	605.3
746.4	605.3	775.2	619.8
803.8	497	854.9	463.6
857.8	422	871.2	437.1
915	368.9	906.4	409
906.4	409	895.1	435.1
895.1	435.1	882.6	457.7
882.6	457.7	855.5	496.9
855.5	496.9	834.8	538.3
834.8	538.3	810.2	579.3
810.2	579.3	790.3	614.2
790.3	614.2	777	632.2
777	632.2	767.1	662
767.1	662	753.7	697.9
753.7	697.9	747.2	732
747.2	732	736	752.9
736	752.9	728.2	772.1
728.2	772.1	717.9	793
717.9	793	697.2	811.8
844.7	840.4	829.6	833.5
829.6	833.5	808.9	817.7
808.9	817.7	792.1	800.7
792.1	800.7	772.7	789.2
772.7	789.2	750.7	773.4
750.7	773.4	721.3	744.4
721.3	744.4	689.4	711.5
689.4	711.5	655.8	676.1
655.8	676.1	618.7	646.7
618.7	646.7	583.3	612.5
583.3	612.5	545.8	572.4
792	569.7	786.5	597.2
786.5	597.2	778.7	613
778.7	613	775.2	619.8
775.2	619.8	763.2	647.9
763.2	647.9	745.5	691
745.5	691	726.1	734.6
726.1	734.6	723.1	739.7
723.1	739.7	714.9	748.6
714.9	748.6	699.8	759.3
699.8	759.3	685.5	766.6
685.5	766.6	667.9	768.7
759.7	656.3	763.1	672.5
759.9	681.1	777.8	714.9
777.8	714.9	799.4	738
762.5	828.4	813.2	784.9
813.2	784.9	868.6	743.5
758.3	914.7	736	876.3
736	876.3	709.9	833.5
709.9	833.5	676.9	780
676.9	780	667.9	768.7
667.9	768.7	663.9	759.6
663.9	759.6	639.3	719.6
639.3	719.6	606.2	676.8
606.2	676.8	564.3	618.3
564.3	618.3	520.4	556.6
520.4	556.6	486.6	510
486.6	510	450.4	462.8
450.4	462.8	418.6	427.6
418.6	427.6	400.8	403.7
524.6	562.5	466.9	495.6
466.9	495.6	447.2	476.1
447.2	476.1	405.4	430.5
405.4	430.5	371.5	399.9
371.5	399.9	350.5	379.8
350.5	379.8	323.8	350.2
323.8	350.2	309.2	332.6
533.1	574.5	545.8	572.4
545.8	572.4	654	539.6
654	539.6	759.4	503.6
740.2	467.4	667.3	493.7
667.3	493.7	603.1	516.3
603.1	516.3	566.8	523.3
566.8	523.3	552.2	525.1
552.2	525.1	512.7	523.9
512.7	523.9	495.2	521.8
450.4	462.8	498.7	476.7
498.7	476.7	538.8	482.3
538.8	482.3	564.9	481.7
564.9	481.7	590.3	477.3
590.3	477.3	608.8	470.4
608.8	470.4	651.4	452.1
651.4	452.1	695.9	430.1
715.6	421.8	679.4	429.5
679.4	429.5	635.5	443.3
635.5	443.3	598	457.8
598	457.8	567.4	466
567.4	466	547.1	462.8
547.1	462.8	529.9	455.9
529.9	455.9	522.3	440.2
522.3	440.2	503.2	428.2
503.2	428.2	478.4	416.9
478.4	416.9	430.7	397.7
487.7	421.2	561.1	437
561.1	437	625.3	438.9
625.3	438.9	661.5	435.1
654	427.6	712.1	415.7
309.2	332.6	307.5	321.8
307.5	321.8	282	293
118.2	140.4	169.2	226.1
169.2	226.1	185.8	259
185.8	259	225.6	310.6
225.6	310.6	263	358.2
263	358.2	290.3	396.9
290.3	396.9	324.7	442.7
324.7	442.7	363.3	492.6
363.3	492.6	391.8	529
391.8	529	405.4	554.3
405.4	554.3	438.1	601.8
438.1	601.8	499.8	680.5
499.8	680.5	553.2	740.4
553.2	740.4	591.2	789.1
591.2	789.1	653.5	870.1
653.5	870.1	671.9	898.9
323.3	20	367.5	82.7
367.5	82.7	419.8	154
159.4	85	239.1	186.8
239.1	186.8	294.3	256.9
294.3	256.9	335.5	308.6
335.5	308.6	362.3	343.1
362.3	343.1	415.8	347.2
415.8	347.2	459.9	347.7
459.9	347.7	492.5	352.3
492.5	352.3	514	359.8
514	359.8	539.2	375.4
426.8	347.3	369.8	262.1
369.8	262.1	305.3	158.6
362.3	343.1	416.5	331.9
319.5	345	348.6	325.5
316.4	322.4	355.3	359.8
355.3	359.8	391.9	396.6
192.6	351.2	233.3	339.1
233.3	339.1	272.8	331.6
272.8	331.6	307.5	321.8
283.9	328.5	247.8	280.5
247.8	280.5	199	215.5
199	215.5	178.6	190.8
196.1	185	254.2	261.5
254.2	261.5	305.6	271.1
377	272.9	493.6	287.9
493.6	287.9	598.8	298.9
598.8	298.9	645.5	300.6
490.7	325.3	544.2	332.8
544.2	332.8	576.2	341.4
315.6	136.3	387.4	170.7
387.4	170.7	429.3	188.7
429.3	188.7	440.9	198.6
440.9	198.6	467.9	210
467.9	210	497.2	214.4
497.2	214.4	537.4	214.9
537.4	214.9	559	210.6
559	210.6	585.5	201.8
363.6	213.3	419.9	213.8
419.9	213.8	448.1	210.6
448.1	210.6	471.6	210.6
113.5	238.1	161.2	272.3
161.2	272.3	197.3	299.7
197.3	299.7	221.9	335
221.9	335	250.7	376.4
250.7	376.4	306.8	444.8
306.8	444.8	348.2	498.2
348.2	498.2	384.3	536
384.3	536	411	562.4
273.6	404.2	280.6	400.8
280.6	400.8	300.5	398.2
300.5	398.2	328.8	398.7
328.8	398.7	348.2	396.6
348.2	396.6	365.8	394.4
358	386.9	373.2	377.8
392.2	401.3	413.6	390.4
413.6	390.4	432.5	386.8
432.5	386.8	462.4	385
499.8	680.5	588.6	652.2
704.9	825.3	670.8	859.8
670.8	859.8	640.4	897.1
640.4	897.1	613.2	931.8
613.2	931.8	562.4	982.1
539.9	936.5	566.6	926.6
566.6	926.6	590.7	915.8
590.7	915.8	605.8	906.4
605.8	906.4	620.5	893
620.5	893	638.3	875.9
638.3	875.9	654	856.7
654	856.7	679.7	837.5
679.7	837.5	700.4	818.1
810.6	889.3	778.7	891.4
778.7	891.4	755.6	889.3
755.6	889.3	727.4	888.3
727.4	888.3	689.6	891.4
689.6	891.4	660.8	896.1
660.8	896.1	627.3	901.3
627.3	901.3	587	904.4
587	904.4	536.7	908.5
536.7	908.5	515.8	910.6
560.3	906.6	600.1	890.4
662.4	951	638.8	929.8
638.8	929.8	617.4	908
617.4	908	600.1	890.4
600.1	890.4	562.4	847.9
562.4	847.9	515.2	795.6
515.2	795.6	461.8	737.5
461.8	737.5	398.4	659.8
398.4	659.8	336.1	582.1
336.1	582.1	291.1	529.8
291.1	529.8	234	466
234	466	179.5	401.8
179.5	401.8	136.6	342.2
136.6	342.2	95.7	275.4
95.7	275.4	75.4	240.5
47.8	272.6	109.2	231.9
109.2	231.9	156.2	204.2
526.7	808.2	539.5	798.7
539.5	798.7	560.5	777.1
560.5	777.1	566.6	766.3
566.6	766.3	578.9	746.9
673.2	926.6	686.1	944.2
588.9	955.8	610.4	949
610.4	949	646.7	936.9
581.2	976.3	555.3	954.2
555.3	954.2	539.9	936.5
539.9	936.5	515.8	910.6
515.8	910.6	471.9	864.9
514.8	923.8	484.4	887.3
484.4	887.3	459.3	859.2
459.3	859.2	404.2	798.3
404.2	798.3	347.1	730.2
347.1	730.2	299.2	670.9
299.2	670.9	265.6	633.2
265.6	633.2	229.6	595.1
229.6	595.1	194.7	554.7
194.7	554.7	167.2	532.6
167.2	532.6	142.9	504.2
142.9	504.2	130.3	488.9
244.2	589.5	215.8	557.1
215.8	557.1	181.8	520.2
181.8	520.2	172.3	509.6
172.3	509.6	133.2	471.7
133.2	471.7	86.6	425.2
86.6	425.2	52.1	391.9
52.1	391.9	31.1	368.3
294.1	429.4	247.2	435.8
247.2	435.8	215.4	435.8
215.4	435.8	171.5	437.8
171.5	437.8	113.8	437.8
113.8	437.8	101.8	440.4
41.7	380.2	72	377.5
72	377.5	105.9	380
105.9	380	136	382.4
136	382.4	161.5	382.4
161.5	382.4	165.4	382.1
143.9	361.8	100.9	356.4
100.9	356.4	39	350.6
143.9	361.8	151.5	363
217.1	446.1	182.4	451.1
182.4	451.1	132.2	456.5
132.2	456.5	92.9	462.2
92.9	462.2	13.5	479.2
144.1	482.3	174	476.3
174	476.3	203.7	474.2
203.7	474.2	225.9	469.7
225.9	469.7	256.4	462.7
256.4	462.7	312.1	451.6
452.6	481.4	424	500.3
424	500.3	406.8	521.4
406.8	521.4	398.7	541.8
410.4	517	396.8	521.8
396.8	521.8	365.5	533.8
365.5	533.8	324.5	541.6
324.5	541.6	275.6	542.9
275.6	542.9	223.3	543.7
223.3	543.7	178.6	552.4
178.6	552.4	126.4	571
126.4	571	60.8	597
60.8	597	9.4	621.4
50.3	486.2	98.8	489.5
98.8	489.5	121.4	489.1
121.4	489.1	130.3	488.9
130.3	488.9	149.8	487.8
10.6	448.6	50.3	486.2
50.3	486.2	89.6	528.4
89.6	528.4	108.4	546.6
108.4	546.6	129.3	557.8
129.3	557.8	167.3	590
167.3	590	197	626.4
197	626.4	248	678.9
248	678.9	278.1	719
278.1	719	296.5	740.5
296.5	740.5	340.4	781.9
340.4	781.9	390.1	829.8
390.1	829.8	423.1	861.6
423.1	861.6	476.2	910
476.2	910	535.6	967.1
535.6	967.1	551	982
299.2	670.9	346.2	680.1
346.2	680.1	388.9	685.1
388.9	685.1	394.3	685.5
11.4	654.9	63.3	663.2
63.3	663.2	119.7	672.3
119.7	672.3	166.1	678.1
166.1	678.1	207	678.1
207	678.1	241.4	672.1
46.1	703.3	106.3	757.9
106.3	757.9	154	798.4
154	798.4	243.8	866.6
243.8	866.6	318.2	924.9
318.2	924.9	360	955.1
360	955.1	401	981.6
476.2	910	449.5	915
449.5	915	407.3	918.7
407.3	918.7	340	924.5
340	924.5	322.4	928
316	758.9	267.7	776.9
267.7	776.9	221.3	799.2
221.3	799.2	193.7	814.9
193.7	814.9	176.5	824.4
176.5	824.4	154.8	831.5
154.8	831.5	131	833.1
48.2	723.6	90.4	727.7
90.4	727.7	128.9	743
128.9	743	162.3	759.5
162.3	759.5	198.7	768.2
198.7	768.2	226.3	768.2
226.3	768.2	254.3	767.8
254.3	767.8	281.9	764.1
281.9	764.1	296.1	760.4
296.1	760.4	310.7	753.9
75.8	773.2	115.1	765.3
167.8	863.7	209.1	860.4
209.1	860.4	233.3	858.6
216.7	904.7	254.7	892.7
254.7	892.7	271.7	888.5
245.9	922.8	273.9	924.9
273.9	924.9	294.8	922
294.8	922	308.4	917.2
250.5	927.8	260.4	923.9
