65.238,208.333,240.408,459.353
113.538,194.728,325.535,437.13
235.306,199.49,297.64,326.455
318.979,245.798,355.034,330.102
362.517,216.497,412.858,310.034
355.034,437.13,397.357,522.332
297.64,535.544,318.979,591.652
426.629,368.877,455.901,426.412
401.973,208.333,435.306,273.64
371.022,344.331,371.022,432.435
341.088,175.68,286.327,522.332
190.408,282.623,444.15,509.693
